sector,site_description_local,latitude,longitude,import,road
TVBS NE,21520 M62 110/0B HSM J28 27,53.73098373,-1.606600046,Y,M62 
TVBS NE,21521 M62 109/9B ERA J28 27,53.73156738,-1.608433366,Y,M62 
TVBS NE,21522 M62 109/9B HSM J28 27,53.73161697,-1.608383298,Y,M62 
TVBS NE,21523 M62 109/7B2 HSM J28 27,53.7323494,-1.610450029,Y,M62 
TVBS NE,21524 M62 109/7B1 HSM J28 27,53.73260117,-1.611299992,Y,M62 
TVBS NE,21525 M62 109/5B HSM J28 27,53.73336792,-1.61345005,Y,M62 
TVBS NE,21526 M62 109/3B HSM J28 27,53.73428345,-1.615966678,Y,M62 
TVBS NE,21527 M62 109/2B HSM J28 27,53.7348671,-1.61743331,Y,M62 
TVBS NE,21528 M62 109/1B HSM J28 27,53.73550034,-1.618783355,Y,M62 
TVBS NE,21529 M62 109/0B HSM J28 27,53.7362175,-1.620033383,Y,M62 
TVBS NE,21530 M62 108/9B HSM J28 27,53.73696518,-1.621199965,Y,M62 
TVBS NE,21531 M62 108/8B ERA J28 27,53.7378006,-1.622183323,Y,M62 
TVBS NE,21532 M62 108/8B HSM J28 27,53.73776627,-1.62226665,Y,M62 
TVBS NE,21533 M62 108/6B HSM J28 27,53.73854828,-1.623116612,Y,M62 
TVBS NE,21534 M62 108/5B HSM J28 27,53.73934937,-1.623849988,Y,M62 
TVBS NE,21535 M62 105/9B HSM J27 26,53.7450676,-1.655916691,Y,M62 
TVBS NE,21536 M62 105/7B HSM J27 26,53.74468231,-1.658716679,Y,M62 
TVBS NE,21537 M62 105/6B HSM J27 26,53.74430084,-1.660650015,Y,M62 
TVBS NE,21538 M62 105/4B HSM J27 26,53.74394989,-1.662966609,Y,M62 
TVBS NE,21539 M62 105/3B HSM J27 26,53.7436676,-1.66474998,Y,M62 
TVBS NE,21540 M62 105/1B ERA J27 26,53.7432518,-1.667150021,Y,M62 
TVBS NE,21541 M62 105/1B HSM J27 26,53.74330139,-1.66718328,Y,M62 
TVBS NE,21542 M62 105/0B HSM J27 26,53.7429657,-1.669350028,Y,M62 
TVBS NE,21543 M62 104/9B HSM J27 26,53.74264908,-1.671016693,Y,M62 
TVBS NE,21544 M62 104/7B HSM J27 26,53.74226761,-1.673449993,Y,M62 
TVBS NE,21545 M62 104/6B HSM J27 26,53.74188232,-1.675816655,Y,M62 
TVBS NE,21546 M62 104/4B ERA J27 26,53.74143219,-1.678433299,Y,M62 
TVBS NE,21547 M62 104/4B HSM J27 26,53.74150085,-1.678449988,Y,M62 
TVBS NE,21548 M62 104/2B HSM J27 26,53.74116516,-1.680416703,Y,M62 
TVBS NE,21549 M62 104/1B HSM J27 26,53.74101639,-1.682416677,Y,M62 
TVBS NE,21550 M62 104/0B HSM J27 26,53.74089813,-1.683466673,Y,M62 
TVBS NE,21551 M62 103/9B HSM J27 26,53.74088287,-1.685216665,Y,M62 
TVBS NE,21552 M62 103/8B HSM J27 26,53.74095154,-1.686983347,Y,M62 
TVBS NE,21553 M62 103/7B HSM J27 26,53.74110031,-1.688683391,Y,M62 
TVBS NE,21554 M62 103/6B HSM J27 26,53.74131775,-1.690383315,Y,M62 
TVBS NE,21555 M62 103/5B HSM J27 26,53.7416153,-1.69204998,Y,M62 
TVBS NE,21556 M62 103/4B ERA J27 26,53.74185181,-1.693083286,Y,M62 
TVBS NE,21557 M62 103/4B HSM J27 26,53.7419014,-1.693300009,Y,M62 
TVBS NE,21558 M62 103/3B HSM J27 26,53.74250031,-1.69509995,Y,M62 
TVBS NE,21559 M62 103/2B HSM J27 26,53.742733,-1.695966721,Y,M62 
TVBS NE,21560 M62 103/1B HSM J27 26,53.74341583,-1.697766662,Y,M62 
TVBS NE,21561 M62 102/9B HSM J27 26,53.74435043,-1.70023334,Y,M62 
TVBS NE,21562 M62 102/8B HSM J27 26,53.74465179,-1.701116681,Y,M62 
TVBS NE,21563 M62 102/7B HSM J27 26,53.74503326,-1.702583313,Y,M62 
TVBS NE,21564 M62 102/6B HSM J27 26,53.74533463,-1.704100013,Y,M62 
TVBS NE,21565 M62 102/5B ERA J27 26,53.74558258,-1.705633283,Y,M62 
TVBS NE,21566 M62 102/5B HSM J27 26,53.74551773,-1.705649972,Y,M62 
TVBS NE,21567 M62 102/4B HSM J27 26,53.74563217,-1.707149982,Y,M62 
TVBS NE,21568 M62 102/3B HSM J27 26,53.74563217,-1.708699942,Y,M62 
TVBS NE,21569 M62 102/2B HSM J27 26,53.74553299,-1.710333347,Y,M62 
TVBS NE,21570 M62 99/0B,53.72366714,-1.738150001,Y,M62 
TVBS NE,21571 M62 97/6B,53.7123909,-1.744959474,Y,M62 
TVBS NE,21572 M62 96/8B,53.7052002,-1.742933393,Y,M62 
TVBS NE,00001 M1 & M62 Roadworks,53.73215866,-1.506289959,Y,M1 
TVBS NE,00002 M62 Temporary,53.72761154,-1.518959999,Y,M62 
TVBS E,M1 Jct 1,51.57125092,-0.227466673,Y,M1 
TVBS E,A14 2/4,52.27214813,0.449133337,Y,A14 
TVBS E,M25 J25 Roadworks 1,0,0,N, NaN
TVBS E,M25 J25 Roadworks 2,0,0,N, NaN
TVBS E,M4 Spur 26/1B,51.48960114,-0.454733342,Y,M4 
TVBS E,M4 Spur 26/4A,51.49078369,-0.452850014,Y,M4 
TVBS E,M4 Spur 26/5A,51.48501587,-0.452083319,Y,M4 
TVBS E,M4 Spur 26/6A,51.48244858,-0.452749997,Y,M4 
TVBS E,Mux Spot,0,0,N, NaN
TVBS E,Mux Main,0,0,N, NaN
TVBS E,Heathrow Input,0,0,N, NaN
TVBS E,VCR Playback,0,0,N, NaN
TVBS E,M1 52/4B J10 11,51.87960052,-0.451499999,Y,M1 
TVBS E,M1 54/9B J11,51.9943924,-0.585364997,Y,M1 
TVBS E,M1 62/3B J12,51.98503876,-0.585364997,Y,M1 
TVBS E,M1 62/4A J12,51.9943924,-0.565967977,Y,M1 
TVBS E,M1 72/8J J13,52.0263176,-0.603233337,Y,M1 
TVBS E,M1 72/8B J13,52.02703476,-0.60345,Y,M1 
TVBS E,M1 76/3A J13/J14,52.03969955,-0.649900019,Y,M1 
TVBS E,M1 77/9A J13/J14,52.04850006,-0.6699,Y,M1 
TVBS E,M1 80/2J J14,52.05794907,-0.699066639,Y,M1 
TVBS E,M1 80/4B J14,52.05939865,-0.700900018,Y,M1 
TVBS E,HATFIELD TUNNEL CAM CC/A/001,51.76036835,-0.241600007,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/011,51.75984955,-0.241683334,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/002,51.76138306,-0.240383327,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/010,51.76070023,-0.240666673,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/003,51.76218414,-0.239366665,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/009,51.76165009,-0.239600003,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/004,51.76303482,-0.238516673,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/008,51.76250076,-0.238733336,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/005,51.76398468,-0.237650007,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/007,51.7633667,-0.237883329,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/006,51.76473236,-0.237033337,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/006,51.76421738,-0.237016663,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/007,51.76568222,-0.23618333,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/005,51.76508331,-0.23618333,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/008,51.7665329,-0.235533327,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/004,51.76603317,-0.235483333,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/009,51.76741791,-0.234899998,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/003,51.76679993,-0.234899998,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/010,51.76819992,-0.23421666,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/002,51.76776505,-0.234316662,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/A/011,51.7690506,-0.233866662,N, NaN
TVBS E,HATFIELD TUNNEL CAM CC/B/001,51.76851654,-0.233783334,N, NaN
TVBS E,A1(M) Roehyde Sub Station,51.75244904,-0.245633334,Y,A1(M) 
TVBS E,A1(M) Roehyde Sub Station 2,51.75226593,-0.245633334,Y,A1(M) 
TVBS E,A1(M) South Sub Station,51.76361847,-0.23681666,Y,A1(M) 
TVBS E,A1(M) South Sub Station 2,51.76346588,-0.236983329,Y,A1(M) 
TVBS E,A1(M) Mid Point Sub Station,51.76395035,-0.236383334,Y,A1(M) 
TVBS E,A1(M) Mid Point Sub Station 2,51.76371765,-0.236583337,Y,A1(M) 
TVBS E,A1(M) North Sub Station,51.76748276,-0.23391667,Y,A1(M) 
TVBS E,A1(M) North Sub Station 2,51.76708221,-0.23391667,Y,A1(M) 
TVBS E,A1(M) Green Lanes Pumping Station,51.76971817,-0.233649999,Y,A1(M) 
TVBS E,A1(M) Green Lanes Pumping Station 2,51.76953506,-0.23376666,Y,A1(M) 
TVBS E,Hatfield VID 1,51.76665878,-0.237959996,N, NaN
TVBS E,Hatfield VID 2,51.76522064,-0.239150003,N, NaN
TVBS E,Hatfield VID 3,51.76327896,-0.240799993,N, NaN
TVBS E,M25 147/6A Holmsdale Tnl,51.68299866,-0.042233333,Y,M25 
TVBS E,M25 147/7A Holmsdale Tnl,51.68293381,-0.040283334,Y,M25 
TVBS E,M25 147/9A Holmsdale Tnl,51.68278503,-0.036783334,Y,M25 
TVBS E,M25 148/1A Holmsdale Tnl,51.68259811,-0.033116668,Y,M25 
TVBS E,M25 148/1B Holmsdale Tnl,51.68194962,-0.033199999,Y,M25 
TVBS E,M25 148/0B Holmsdale Tnl,51.68206787,-0.035033334,Y,M25 
TVBS E,M25 147/9B Holmsdale Tnl,51.68213272,-0.036850002,Y,M25 
TVBS E,M25 147/7B Holmsdale Tnl,51.68231583,-0.040350001,Y,M25 
TVBS E,M25 157/1A Bell C Tnl,51.68980026,0.0902,Y,M25 
TVBS E,M25 157/2A Bell C Tnl,51.68966675,0.092316665,Y,M25 
TVBS E,M25 157/3A Bell C Tnl,51.6896019,0.0942,Y,M25 
TVBS E,M25 157/5A Bell C Tnl,51.68918228,0.096199997,Y,M25 
TVBS E,M25 157/5B Bell C Tnl,51.68891525,0.096716665,Y,M25 
TVBS E,M25 157/4B Bell C Tnl,51.68930054,0.094800003,Y,M25 
TVBS E,M25 157/3B Bell C Tnl,51.68953323,0.092833333,Y,M25 
TVBS E,M25 157/1B Bell C Tnl,51.6896019,0.090800002,Y,M25 
TVBS E,Heli Cam,51.98500061,-0.564999998,N, NaN
TVBS E,Quad O/P,0,0,N, NaN
TVBS E,51137 A14 113/7 B,52.21908188,0.315899998,Y,A14 
TVBS E,51211 A14 121/1 B,52.26651764,0.388416678,Y,A14 
TVBS E,51220 A14 122/0 B,52.26851654,0.400700003,Y,A14 
TVBS E,51251 A14 125/1 A,52.27126694,0.444666654,Y,A14 
TVBS E,51382 A14 138/2 B,52.2610817,0.628783345,Y,A14 
TVBS E,51410 A14 141/0 A,52.257267,0.671166658,Y,A14 
TVBS E,51414 A14 141/1 A,52.257267,0.671166658,Y,A14 
TVBS E,51432 A14 114/6 A,52.25421524,0.700683355,Y,A14 
TVBS E,51443 A14 144/3 A,52.25563431,0.717133343,Y,A14 
TVBS E,51446 A14 144/6 A,52.25453186,0.719250023,Y,A14 
TVBS E,51458 A14 145/8 B,52.24430084,0.726100028,Y,A14 
TVBS E,51471 A14 147/1 B,52.23786545,0.739916682,Y,A14 
TVBS E,51499 A14 149/9 A,52.23876572,0.780266643,Y,A14 
TVBS E,Reading,51.41201782,-0.972249985,N, NaN
TVBS E,51806 A14 180/6 B,52.10558319,1.105966687,Y,A14 
TVBS E,51812 A14 181/2 A,52.09946823,1.111583352,Y,A14 
TVBS E,51822 A14 182/2 A,52.09143448,1.116700053,Y,A14 
TVBS E,51830 A14 183/0 B,52.08388519,1.110299945,Y,A14 
TVBS E,51848 A14 184/8 A,52.06571579,1.11011672,Y,A14 
TVBS E,51863 A14 186/3 A,52.05656815,1.10376668,Y,A14 
TVBS E,51884 A14 188/4 B,52.03836823,1.096216679,Y,A14 
TVBS E,51891 A14 189/1 B,52.03351593,1.102666616,Y,A14 
TVBS E,51913 A14 191/3 B,52.02508163,1.131783366,Y,A14 
TVBS E,51921 A14 192/1 L,52.02415085,1.142333388,Y,A14 
TVBS E,51930 A14 Orwell Bridge 1930A,52.02671814,1.154816628,Y,A14 
TVBS E,A14 Orwell Bridge 1944B,52.02679825,1.174316645,Y,A14 
TVBS E,51968 A14 196/8 A,52.02553177,1.208316684,Y,A14 
TVBS E,51977 A14 197/7 A,52.02576828,1.220649958,Y,A14 
TVBS E,52001 A14 200/1 A,52.02671814,1.253533363,Y,A14 
TVBS E,52020 A14 202/0 B,52.01498413,1.274199963,Y,A14 
TVBS E,52059 A14 205/9 A,51.99371719,1.315299988,Y,A14 
TVBS E,52073 A14 207/3 B,51.98210144,1.32491672,Y,A14 
TVBS E,,52.38000107,-0.254999995,N, NaN
TVBS E,52082 A14 208/2 A,51.97828293,1.331733346,Y,A14 
TVBS E,,52.38800049,-0.257999986,N, NaN
TVBS E,52098 A14 209/8 A,51.96428299,1.321983337,Y,A14 
TVBS E,,52.39981842,-0.262666672,N, NaN
TVBS E,FELIXSTOWE,51.95624924,1.326116681,N, NaN
TVBS E,M1 11/3B J1,51.57343292,-0.231316671,Y,M1 
TVBS E,M4 11/8A J1,51.49013519,-0.279966652,Y,M4 
TVBS E,Hendon,51.57826614,-0.237483338,N, NaN
TVBS E,,52.41740036,-0.267766654,N, NaN
TVBS E,M4 12/6B J1,51.49229813,-0.283650011,Y,M4 
TVBS E,Colindeep Lane,51.58599854,-0.238999993,N, NaN
TVBS E,M4 13/0B J2 1,51.49308395,-0.287683338,Y,M4 
TVBS E,,52.42699814,-0.268999994,N, NaN
TVBS E,M4 13/4A J2,51.49098206,-0.294349998,Y,M4 
TVBS E,,52.43199921,-0.270999998,N, NaN
TVBS E,M4 13/9B J2,51.4916153,-0.303649992,Y,M4 
TVBS E,M4 14/5B J2,51.48966599,-0.310933322,Y,M4 
TVBS E,M1 14/7B J2,51.60200119,-0.238000005,Y,M1 
TVBS E,,52.46099854,-0.280999988,N, NaN
TVBS E,M4 15/6A J2 3,51.49336624,-0.328049988,Y,M4 
TVBS E,M4 15/9B J3 2,51.49451828,-0.328700006,Y,M4 
TVBS E,M4 61/6A J2 3,51.49499512,-0.334016621,Y,M4 
TVBS E,M4 16/5B J3 2,51.49615097,-0.338016659,Y,M4 
TVBS E,M1 16/7B J2,51.61700058,-0.252000004,Y,M1 
TVBS E,,52.4640007,-0.282000005,N, NaN
TVBS E,M4 17/7B J3 2,51.49444962,-0.355733335,Y,M4 
TVBS E,M1 17/9A J2 3,51.6269989,-0.261999995,Y,M1 
TVBS E,Security Barrier South,51.626091,-0.260850012,N, NaN
TVBS E,Security Barrier North,51.62596893,-0.261480004,N, NaN
TVBS E,Scratchwood,51.63533401,-0.26548332,N, NaN
TVBS E,M4 19/0A J2 3,51.49043274,-0.364183336,Y,M4 
TVBS E,,52.48300171,-0.286000013,N, NaN
TVBS E,M4 20/2A J2 3,51.4873848,-0.387833327,Y,M4 
TVBS E,Edgwarebry Lane,51.63698196,-0.286599994,N, NaN
TVBS E,,52.49499893,-0.287999988,N, NaN
TVBS E,M1 21/4A J4,51.6346817,-0.300500005,Y,M1 
TVBS E,M4 21/8B J3,51.49261856,-0.410299987,Y,M4 
TVBS E,,52.50641632,-0.295283347,N, NaN
TVBS E,"Watl""g",51.64220047,-0.321183324,N, NaN
TVBS E,M4A J3 4,51.49286652,-0.426149994,Y,M4A 
TVBS E,,52.51800156,-0.301999986,N, NaN
TVBS E,The Dip,51.64630127,-0.333799988,N, NaN
TVBS E,,52.52646637,-0.313666672,N, NaN
TVBS E,M4 24/8B J4,51.49575043,-0.450833321,Y,M4 
TVBS E,M4 24/9B J4,51.49653244,-0.45328334,Y,M4 
TVBS E,M4 25/0A J4,51.49546814,-0.454733342,Y,M4 
TVBS E,M4 J4 Roundabout SW,51.49478149,-0.454516679,Y,M4 
TVBS E,M4 J4 Roadworks Cam 2,51.49633408,-0.452166677,Y,M4 
TVBS E,A41 ,51.65551758,-0.342900008,Y,A41 
TVBS E,M4 25/2B J4,51.49610138,-0.458766669,Y,M4 
TVBS E,Sandy Lane,51.66775131,-0.366750002,N, NaN
TVBS E,M4 26/0A J4 5,51.49425125,-0.469850004,Y,M4 
TVBS E,M1 27/4A J4 5,51.67046738,-0.368216664,Y,M1 
TVBS E,M4 27/5J J4B / M25 J15,51.49414825,-0.491950005,Y,M4 
TVBS E,M4 27/6M J4B / M25 J15,51.49666595,-0.491966665,Y,M4 
TVBS E,M4 27/8L J4B/M25 J15,51.49425125,-0.495849997,Y,M4 
TVBS E,Berrygrv Rb,51.67196655,-0.370583326,N, NaN
TVBS E,M4 28/0B J4B / M25 J15,51.49503326,-0.500050008,Y,M4 
TVBS E,M4 28/1B J4B / M25 J15,51.49628448,-0.499233335,Y,M4 
TVBS E,M4 28/2L J4B / M25 J15,51.4970665,-0.495299995,Y,M4 
TVBS E,M4 28/8A J4B 5,51.49295044,-0.50941664,Y,M4 
TVBS E,M1 29/1A J5 6,51.6778183,-0.375083327,Y,M1 
TVBS E,M4 29/6A J4B 5,51.49228287,-0.522883356,Y,M4 
TVBS E,Garston,51.68669891,-0.377483338,N, NaN
TVBS E,M4 30/6A J5,51.49251556,-0.536016643,Y,M4 
TVBS E,Bricket Wood,51.69776535,-0.37560001,N, NaN
TVBS E,M4 31/0B J5,51.49166489,-0.543966651,Y,M4 
TVBS E,Waterdl Rb,51.70611572,-0.383066654,N, NaN
TVBS E,Bricket Wd N,51.71165085,-0.382983327,N, NaN
TVBS E,M25 onslip,51.72138214,-0.38743332,Y,M25 
TVBS E,M25 onslip,51.72655106,-0.389916658,Y,M25 
TVBS E,M4 35/0B J6 5,51.49919891,-0.588800013,Y,M4 
TVBS E,M1 35/3B J6 7,51.7372818,-0.393383324,Y,M1 
TVBS E,M1 36/6B J7,51.74620056,-0.404049993,Y,M1 
TVBS E,M4 37/1B J6,51.50329971,-0.616400003,Y,M4 
TVBS E,M1 37/4A J8,51.75111771,-0.412299991,Y,M1 
TVBS E,M1 37/9A J8,51.75590134,-0.416316658,Y,M1 
TVBS E,M1 38/2A J8,51.75683212,-0.417149991,Y,M1 
TVBS E,M1 38/5A J8,51.76105118,-0.417283326,Y,M1 
TVBS E,M1 39/1B J7,51.7663002,-0.414983332,Y,M1 
TVBS E,M4 39/9B J7,51.51169968,-0.654799998,Y,M4 
TVBS E,M4 40/2A J7,51.51100159,-0.658999979,Y,M4 
TVBS E,Church End,51.7826004,-0.4102,N, NaN
TVBS E,M1 41/2B J9 8,51.78498459,-0.410516679,Y,M1 
TVBS E,M1 42/3A J8 9,51.79473495,-0.412499994,Y,M1 
TVBS E,M4 43/2A J7 8,51.50189972,-0.697899997,Y,M4 
TVBS E,M1 44/1A J9,51.81031799,-0.415749997,Y,M1 
TVBS E,M4 45/0B J8 9,51.49909973,-0.72390002,Y,M4 
TVBS E,M1 45/1B J9,51.81886673,-0.41624999,Y,M1 
TVBS E,Friars Wash,51.81926727,-0.418000013,N, NaN
TVBS E,M1 45/9B J9,51.82636642,-0.417750001,Y,M1 
TVBS E,M4 46/0A J9,51.49430084,-0.735499978,Y,M4 
TVBS E,M1 47/0A J9 10,51.83338928,-0.420226991,Y,M1 
TVBS E,M1 47/1A J9 10,51.83691788,-0.420316666,Y,M1 
TVBS E,M1 48/1A J10,51.8458519,-0.421833336,Y,M1 
TVBS E,Pepperstock,51.85406494,-0.421950012,N, NaN
TVBS E,M4 49/1A J9 10,51.47529984,-0.76639998,Y,M4 
TVBS E,SB Offslip,51.85784912,-0.42658332,N, NaN
TVBS E,M4 50/2A J9 10,51.46749878,-0.775200009,Y,M4 
TVBS E,M4 52/6A J9 10,51.45429993,-0.802200019,Y,M4 
TVBS E,M4 55/1A J9 10,51.44060135,-0.83099997,Y,M4 
TVBS E,M1 56/1B J12 11,51.9084816,-0.472666681,Y,M1 
TVBS E,M4 56/8B J9 10,51.43310165,-0.852299988,Y,M4 
TVBS E,M4 57/5B J10,51.42869949,-0.859099984,Y,M4 
TVBS E,M1 57/7B J12 11,51.9211998,-0.482016653,Y,M1 
TVBS E,M1 58/1B J12 11,51.92441559,-0.485283345,Y,M1 
TVBS E,M4 58/2A J10 11,51.42499924,-0.867699981,Y,M4 
TVBS E,M1 59/0A J11 12,51.93061829,-0.504433334,Y,M1 
TVBS E,M1 59/7A J11 12,51.93823242,-0.506649971,Y,M1 
TVBS E,M4 59/8B J11 10,51.42480087,-0.89139998,Y,M4 
TVBS E,M1 60/1B J12 11,51.94215012,-0.489916652,Y,M1 
TVBS E,M1 60/7M J12 11,51.94706726,-0.494383335,Y,M1 
TVBS E,M1 61/5B J12 11,51.95511627,-0.502200007,Y,M1 
TVBS E,M4 61/6A J10 11,51.4197998,-0.914699972,Y,M4 
TVBS E,M1 62/4J J12,51.95448303,-0.519366682,Y,M1 
TVBS E,M4 62/8B J11 10,51.42029953,-0.932200015,Y,M4 
TVBS E,M1 63/1K J12,51.96210098,-0.528800011,Y,M1 
TVBS E,M4 68/3B J12 11,51.42060089,-1.004699945,Y,M4 
TVBS E,M4 70/1A J11 12,51.42300034,-1.030200005,Y,M4 
TVBS E,M4 72/2B J12 11,51.43420029,-1.05369997,Y,M4 
TVBS E,52713 M4 J12,51.43851852,-1.064983368,Y,M4 
TVBS E,M4 74/4A J12 13,51.44839859,-1.07523334,Y,M4 
TVBS E,M4 75/5B J13 12,51.45600128,-1.08586669,Y,M4 
TVBS E,M4 76/9B J13 12,51.46011734,-1.104616642,Y,M4 
TVBS E,M4 80/0B J13 12,51.46094894,-1.14896667,Y,M4 
TVBS E,M4 81/6B J13 12,51.46071625,-1.171833277,Y,M4 
TVBS E,M4 83/3A J12 13,51.45835114,-1.195716619,Y,M4 
TVBS E,M4 86/3B J13 12,51.462883,-1.237483382,Y,M4 
TVBS E,M4 87/5A J12 13,51.46338272,-1.254566669,Y,M4 
TVBS E,52917 M4 J13,51.45230103,-1.309499979,Y,M4 
TVBS E,52918 M4 J13,51.45316696,-1.310700059,Y,M4 
TVBS E,M4 92/8A J13 14,51.45303345,-1.325566649,Y,M4 
TVBS E,M4 95/5B J14 13,51.45651627,-1.363399982,Y,M4 
TVBS E,M4 98/8B J14 13,51.45040131,-1.409766674,Y,M4 
TVBS E,M4 100/1A J13 14,51.44733429,-1.427916646,Y,M4 
TVBS E,M4 102/4A J14,51.44821548,-1.460883379,Y,M4 
TVBS E,M40 101/1B J10 9,51.90240097,-1.205800056,Y,M40 
TVBS E,M40 02/9B J10 9,51.9151001,-1.203600049,Y,M40 
TVBS E,M40 103/9B J10 9,51.92689896,-1.201799989,Y,M40 
TVBS E,M4 103/7A J14,51.45220184,-1.479599953,Y,M4 
TVBS E,M4 104/3B J14,51.45439911,-1.486700058,Y,M4 
TVBS E,M1 50/2B J11 10,51.86375046,-0.432550013,Y,M1 
TVBS E,M1 50/8B J11 10,51.86840057,-0.436516672,Y,M1 
TVBS E,M1 51/7B J11 10,51.87528229,-0.443949997,Y,M1 
TVBS E,M1 52/7A J10 11,51.8817482,-0.457766652,Y,M1 
TVBS E,M1 53/5A J10 11,51.88628387,-0.46603334,Y,M1 
TVBS E,M1 54/3B J11 10,51.89251709,-0.467733324,Y,M1 
TVBS E,M1 54/3J J11,51.89256668,-0.471583337,Y,M1 
TVBS E,M1 54/6L J11,51.89501572,-0.46813333,Y,M1 
TVBS E,M1 54/6A J11 12,51.89506531,-0.472016662,Y,M1 
TVBS E,M1 54/9B J12 11,51.89803314,-0.469199985,Y,M1 
TVBS E,54642 M1 64/1A J12 13,51.97221756,-0.532149971,Y,M1 
TVBS E,54649 M1 64/9B J13 12,51.9793663,-0.519616663,Y,M1 
TVBS E,54653 M1 65/3B J13 12,51.98529816,-0.521083355,Y,M1 
TVBS E,54663 M1 66/3A J12 13,51.98921585,-0.540899992,Y,M1 
TVBS E,54674 M1 67/3A J12 13,51.99836731,-0.546783328,Y,M1 
TVBS E,54683 M1 68/3B J13 12,52.00961685,-0.541849971,Y,M1 
TVBS E,54690 M1 68/9B J13 12,52.01490021,-0.548116684,Y,M1 
TVBS E,54696 M1 69/5B J13 12,52.01838303,-0.556699991,Y,M1 
TVBS E,54705 M1 70/5B J13 12,52.023983,-0.570166647,Y,M1 
TVBS E,54711 M1 71/1B J13 12,52.02546692,-0.578666687,Y,M1 
TVBS E,54719 M1 71/9B J13 12,52.02746582,-0.590766668,Y,M1 
TVBS E,M25 92/6K J15 / M4 J4B,51.47394943,-0.505233347,Y,M25 
TVBS E,M25 92/7B J15,51.47441483,-0.504700005,Y,M25 
TVBS E,M25 93/6A J15,51.48274994,-0.501466691,Y,M25 
TVBS E,M25 94/3B J15,51.48888397,-0.495166659,Y,M25 
TVBS E,M25 94/7A J15,51.49243164,-0.495333344,Y,M25 
TVBS E,M25 J15 / M4 J4B SE8,51.49644852,-0.49331668,Y,M25 
TVBS E,M25 J15 / M4 J4B NW3,51.49778366,-0.493383348,Y,M25 
TVBS E,M25 95/5A J15 16,51.5007515,-0.496883333,Y,M25 
TVBS E,M25 96/5A J15 16,51.50735092,-0.501900017,Y,M25 
TVBS E,M25 97/1A J15 16,51.51369858,-0.502466679,Y,M25 
TVBS E,M25 97/5B J16 15,51.5201149,-0.498083323,Y,M25 
TVBS E,M25 98/6B J16 15,51.52835083,-0.498083323,Y,M25 
TVBS E,M25 100/2B J16 15,51.54449844,-0.506133318,Y,M25 
TVBS E,M25 100/9A J15 16,51.54695129,-0.516149998,Y,M25 
TVBS E,M25 102/0B J16 15,51.55569839,-0.52761668,Y,M25 
TVBS E,M40 33/2B J1A / M25 J16,51.5617485,-0.531033337,Y,M40 
TVBS E,M25 103/1A J16,51.56510162,-0.533399999,Y,M25 
TVBS E,M25 103/5A,51.56956482,-0.535149992,Y,M25 
TVBS E,M25 104/3B,51.57709885,-0.535600007,Y,M25 
TVBS E,M25 104/3B,51.57780075,-0.535516679,Y,M25 
TVBS E,M25 105/0A,51.58509827,-0.534133315,Y,M25 
TVBS E,M25 105/0A,51.58530045,-0.534133315,Y,M25 
TVBS E,M25 105/9A,51.59339905,-0.532800019,Y,M25 
TVBS E,M25 105/9A,51.59339905,-0.532700002,Y,M25 
TVBS E,M25 106/9A,51.6053009,-0.529200017,Y,M25 
TVBS E,M25 108/4A,51.61880112,-0.526000023,Y,M25 
TVBS E,M25 109/1B,51.62609863,-0.522300005,Y,M25 
TVBS E,M25 109/8A,51.63219833,-0.516933322,Y,M25 
TVBS E,M25 109/8A,51.63240051,-0.516866684,Y,M25 
TVBS E,M25 110/6A,51.6385994,-0.508899987,Y,M25 
TVBS E,M25 111/1B,51.64199829,-0.504000008,Y,M25 
TVBS E,M25 111/1B,51.64099884,-0.503000021,Y,M25 
TVBS E,M25 111/8B,51.64830017,-0.498800009,Y,M25 
TVBS E,M25 111/8B,51.64899826,-0.5,Y,M25 
TVBS E,M25 112/2A,51.65299988,-0.497299999,Y,M25 
TVBS E,M25 112/9B,51.65800095,-0.493000001,Y,M25 
TVBS E,M25 112/9B,51.6590004,-0.493999988,Y,M25 
TVBS E,M25 113/4A,51.66400146,-0.495000005,Y,M25 
